player_id,season_year,side,pa,hr_pct,k_pct,bb_pct,1b_pct,2b_pct,3b_pct,babip_side,avk_side,gap_side,pow_side,eye_side,speed
23973,2101,R,83,0.012048192771084338,0.21686746987951808,0.060240963855421686,0.12048192771084337,0.03614457831325301,0.0,36,49,54,30,28,95
24125,2101,R,454,0.04405286343612335,0.31718061674008813,0.08370044052863436,0.14757709251101322,0.037444933920704845,0.004405286343612335,74,16,53,72,56,79
24867,2101,R,498,0.04417670682730924,0.1566265060240964,0.060240963855421686,0.18674698795180722,0.04417670682730924,0.002008032128514056,51,63,62,79,48,71
25263,2101,R,411,0.031630170316301706,0.11435523114355231,0.06326034063260341,0.20194647201946472,0.051094890510948905,0.0,63,63,62,56,47,9
25302,2101,R,558,0.043010752688172046,0.12903225806451613,0.05555555555555555,0.1935483870967742,0.05017921146953405,0.007168458781362007,59,79,71,61,42,77
25519,2101,R,166,0.018072289156626505,0.1927710843373494,0.03614457831325301,0.20481927710843373,0.06626506024096386,0.0,59,55,55,14,28,109
25596,2101,R,358,0.002793296089385475,0.13966480446927373,0.0670391061452514,0.18156424581005587,0.0223463687150838,0.0,39,78,47,18,45,100
25846,2101,R,312,0.022435897435897436,0.16666666666666666,0.07051282051282051,0.1794871794871795,0.057692307692307696,0.003205128205128205,75,57,51,48,45,45
26001,2101,R,247,0.016194331983805668,0.11740890688259109,0.05263157894736842,0.17813765182186234,0.024291497975708502,0.012145748987854251,41,60,47,42,24,77
26002,2101,R,415,0.016867469879518072,0.19759036144578312,0.04819277108433735,0.18795180722891566,0.05060240963855422,0.004819277108433735,81,52,52,50,35,39
26099,2101,R,407,0.014742014742014743,0.27764127764127766,0.05405405405405406,0.16461916461916462,0.029484029484029485,0.0,41,34,30,37,38,6
26117,2101,R,499,0.04809619238476954,0.18036072144288579,0.06212424849699399,0.20040080160320642,0.03006012024048096,0.004008016032064128,64,54,44,63,53,74
26131,2101,R,116,0.05172413793103448,0.1810344827586207,0.06896551724137931,0.15517241379310345,0.05172413793103448,0.008620689655172414,37,40,61,40,35,101
26145,2101,R,548,0.01824817518248175,0.1551094890510949,0.05291970802919708,0.20437956204379562,0.03832116788321168,0.0036496350364963502,53,74,53,45,43,85
26211,2101,R,502,0.04780876494023904,0.17131474103585656,0.07171314741035857,0.16733067729083664,0.035856573705179286,0.00199203187250996,58,59,52,57,49,77
26278,2101,R,237,0.012658227848101266,0.14345991561181434,0.10126582278481013,0.1518987341772152,0.029535864978902954,0.004219409282700422,59,61,56,69,65,55
26400,2101,R,160,0.04375,0.13125,0.06875,0.1625,0.0375,0.0,70,62,39,65,60,20
26477,2101,R,540,0.040740740740740744,0.13148148148148148,0.11666666666666667,0.1574074074074074,0.03518518518518519,0.001851851851851852,55,67,42,84,75,13
26549,2101,R,131,0.022900763358778626,0.1984732824427481,0.015267175572519083,0.19083969465648856,0.03816793893129771,0.0,43,42,39,48,27,15
26597,2101,R,385,0.023376623376623377,0.2051948051948052,0.05454545454545454,0.15064935064935064,0.023376623376623377,0.005194805194805195,49,41,54,50,43,87
26640,2101,R,340,0.03235294117647059,0.15294117647058825,0.08235294117647059,0.19705882352941176,0.04411764705882353,0.0,84,57,40,66,36,34
26827,2101,R,351,0.02849002849002849,0.18233618233618235,0.06552706552706553,0.2022792022792023,0.042735042735042736,0.011396011396011397,59,36,66,39,36,81
26828,2101,R,285,0.042105263157894736,0.23508771929824562,0.042105263157894736,0.16140350877192983,0.03859649122807018,0.0,36,32,37,44,30,33
26908,2101,R,215,0.03255813953488372,0.14418604651162792,0.06511627906976744,0.18604651162790697,0.018604651162790697,0.0,36,69,52,51,45,71
26919,2101,R,141,0.014184397163120567,0.19858156028368795,0.04964539007092199,0.19858156028368795,0.04964539007092199,0.0,45,46,63,41,26,99
27030,2101,R,367,0.027247956403269755,0.14168937329700274,0.08719346049046321,0.18528610354223432,0.0653950953678474,0.010899182561307902,58,71,63,56,53,78
27133,2101,R,222,0.04054054054054054,0.15315315315315314,0.1036036036036036,0.19369369369369369,0.036036036036036036,0.009009009009009009,65,53,56,58,66,68
27335,2101,R,488,0.028688524590163935,0.19057377049180327,0.07172131147540983,0.15778688524590165,0.020491803278688523,0.0020491803278688526,48,38,45,59,34,64
27351,2101,R,528,0.045454545454545456,0.17045454545454544,0.07007575757575757,0.16287878787878787,0.041666666666666664,0.0,45,63,44,70,52,22
27462,2101,R,476,0.0273109243697479,0.14285714285714285,0.10714285714285714,0.17436974789915966,0.052521008403361345,0.004201680672268907,88,65,58,58,71,84
27494,2101,R,103,0.019417475728155338,0.1941747572815534,0.02912621359223301,0.17475728155339806,0.0,0.019417475728155338,50,38,57,37,32,88
27497,2101,R,95,0.042105263157894736,0.11578947368421053,0.12631578947368421,0.16842105263157894,0.021052631578947368,0.0,49,68,55,47,57,23
28549,2101,R,372,0.051075268817204304,0.20698924731182797,0.07526881720430108,0.1693548387096774,0.043010752688172046,0.005376344086021506,45,52,47,83,57,65
28751,2101,R,192,0.020833333333333332,0.16666666666666666,0.0625,0.171875,0.026041666666666668,0.010416666666666666,46,50,33,36,33,47
30048,2101,R,514,0.042801556420233464,0.2821011673151751,0.07392996108949416,0.14396887159533073,0.03696498054474708,0.0019455252918287938,42,30,46,79,62,62
30183,2101,R,158,0.02531645569620253,0.1962025316455696,0.0759493670886076,0.1518987341772152,0.0379746835443038,0.012658227848101266,56,52,42,48,33,78
30398,2101,R,584,0.03767123287671233,0.18835616438356165,0.10102739726027397,0.1643835616438356,0.03424657534246575,0.003424657534246575,83,55,44,65,48,63
30435,2101,R,236,0.025423728813559324,0.211864406779661,0.046610169491525424,0.15254237288135594,0.05084745762711865,0.0,50,45,43,49,13,96
30475,2101,R,303,0.019801980198019802,0.21782178217821782,0.0858085808580858,0.1188118811881188,0.052805280528052806,0.006600660066006601,82,43,43,57,48,60
30499,2101,R,382,0.01832460732984293,0.225130890052356,0.05759162303664921,0.1387434554973822,0.02617801047120419,0.005235602094240838,35,37,28,28,23,57
30515,2101,R,113,0.02654867256637168,0.23008849557522124,0.07964601769911504,0.168141592920354,0.05309734513274336,0.0,37,47,51,64,46,79
30565,2101,R,166,0.018072289156626505,0.21686746987951808,0.04819277108433735,0.1566265060240964,0.024096385542168676,0.0,37,36,42,36,33,93
30670,2101,R,220,0.05,0.21818181818181817,0.05909090909090909,0.1318181818181818,0.04090909090909091,0.004545454545454545,65,37,41,55,44,77
30772,2101,R,529,0.052930056710775046,0.1001890359168242,0.07183364839319471,0.18525519848771266,0.04158790170132325,0.0,48,102,37,71,46,32
30971,2101,R,472,0.036016949152542374,0.2033898305084746,0.048728813559322036,0.1843220338983051,0.04025423728813559,0.00211864406779661,64,51,47,66,51,90
31194,2101,R,192,0.015625,0.20833333333333334,0.046875,0.18229166666666666,0.041666666666666664,0.0,54,42,51,46,34,58
31249,2101,R,426,0.014084507042253521,0.14553990610328638,0.07981220657276995,0.1572769953051643,0.03286384976525822,0.002347417840375587,57,77,53,45,51,97
31306,2101,R,72,0.05555555555555555,0.06944444444444445,0.09722222222222222,0.16666666666666666,0.05555555555555555,0.0,66,91,37,39,89,1
31314,2101,R,542,0.04428044280442804,0.14944649446494465,0.08118081180811808,0.16051660516605165,0.05166051660516605,0.0018450184501845018,46,58,57,69,42,74
31512,2101,R,196,0.015306122448979591,0.1683673469387755,0.07142857142857142,0.1989795918367347,0.025510204081632654,0.0,47,46,50,54,42,82
31533,2101,R,180,0.011111111111111112,0.29444444444444445,0.03333333333333333,0.12777777777777777,0.027777777777777776,0.005555555555555556,43,34,74,40,35,94
31914,2101,R,452,0.01991150442477876,0.1570796460176991,0.07300884955752213,0.1415929203539823,0.048672566371681415,0.0022123893805309734,48,55,72,49,41,63
32111,2101,R,376,0.08244680851063829,0.3058510638297872,0.061170212765957445,0.12234042553191489,0.0398936170212766,0.005319148936170213,50,19,90,92,49,94
32183,2101,R,443,0.024830699774266364,0.1873589164785553,0.05191873589164785,0.17832957110609482,0.04740406320541761,0.0,38,50,36,54,38,76
32307,2101,R,491,0.026476578411405296,0.1955193482688391,0.06109979633401222,0.1629327902240326,0.04276985743380855,0.0,58,38,67,56,41,79
32364,2101,R,118,0.01694915254237288,0.15254237288135594,0.03389830508474576,0.2033898305084746,0.03389830508474576,0.0,42,53,27,38,32,23
32368,2101,R,447,0.015659955257270694,0.14317673378076062,0.08501118568232663,0.174496644295302,0.053691275167785234,0.0,64,54,52,45,80,43
32405,2101,R,528,0.03598484848484849,0.1571969696969697,0.10037878787878787,0.16856060606060605,0.043560606060606064,0.005681818181818182,66,75,58,72,58,89
32486,2101,R,139,0.014388489208633094,0.19424460431654678,0.06474820143884892,0.1366906474820144,0.04316546762589928,0.014388489208633094,62,38,28,32,19,89
32534,2101,R,43,0.0,0.20930232558139536,0.046511627906976744,0.23255813953488372,0.06976744186046512,0.023255813953488372,40,46,48,44,53,79
32580,2101,R,422,0.035545023696682464,0.08767772511848342,0.07109004739336493,0.20853080568720378,0.02843601895734597,0.002369668246445498,48,93,43,63,47,86
32635,2101,R,131,0.022900763358778626,0.17557251908396945,0.06870229007633588,0.183206106870229,0.03816793893129771,0.007633587786259542,80,52,47,16,24,95
32880,2101,R,369,0.02710027100271003,0.13821138211382114,0.06504065040650407,0.18157181571815717,0.02981029810298103,0.0,49,72,50,45,40,76
32956,2101,R,505,0.0297029702970297,0.1702970297029703,0.061386138613861385,0.2099009900990099,0.05148514851485148,0.0039603960396039604,67,61,49,52,39,70
32971,2101,R,94,0.05319148936170213,0.22340425531914893,0.07446808510638298,0.1595744680851064,0.031914893617021274,0.0,43,39,43,50,46,86
33066,2101,R,458,0.05240174672489083,0.185589519650655,0.0611353711790393,0.16812227074235808,0.04585152838427948,0.010917030567685589,55,52,94,68,39,101
33122,2101,R,142,0.06338028169014084,0.176056338028169,0.07042253521126761,0.14788732394366197,0.035211267605633804,0.0,53,56,43,72,39,42
33134,2101,R,173,0.04046242774566474,0.18497109826589594,0.08670520231213873,0.12138728323699421,0.03468208092485549,0.0,37,44,36,51,39,21
33236,2101,R,498,0.02208835341365462,0.23493975903614459,0.0642570281124498,0.1566265060240964,0.028112449799196786,0.006024096385542169,45,37,62,55,36,97
33319,2101,R,321,0.056074766355140186,0.10903426791277258,0.11838006230529595,0.19937694704049844,0.04361370716510903,0.0,76,87,60,65,62,82
33338,2101,R,123,0.016260162601626018,0.21138211382113822,0.056910569105691054,0.17073170731707318,0.024390243902439025,0.0,37,37,42,48,46,60
33349,2101,R,152,0.0,0.2631578947368421,0.02631578947368421,0.15789473684210525,0.019736842105263157,0.0,37,34,26,22,18,61
33377,2101,R,482,0.04771784232365145,0.15352697095435686,0.08713692946058091,0.16390041493775934,0.03734439834024896,0.0,44,47,46,76,67,16
33382,2101,R,30,0.06666666666666667,0.2,0.1,0.2,0.03333333333333333,0.0,51,44,42,66,43,57
33421,2101,R,498,0.014056224899598393,0.1606425702811245,0.0783132530120482,0.20281124497991967,0.03614457831325301,0.010040160642570281,41,60,50,35,36,59
33539,2101,R,443,0.056433408577878104,0.14221218961625282,0.09706546275395034,0.16930022573363432,0.013544018058690745,0.002257336343115124,58,66,53,71,55,91
33703,2101,R,461,0.052060737527114966,0.19739696312364424,0.07592190889370933,0.1735357917570499,0.0455531453362256,0.004338394793926247,36,40,51,52,38,80
33722,2101,R,364,0.016483516483516484,0.17582417582417584,0.054945054945054944,0.2032967032967033,0.04120879120879121,0.0027472527472527475,73,68,48,56,46,68
33738,2101,R,270,0.022222222222222223,0.17407407407407408,0.06666666666666667,0.15555555555555556,0.037037037037037035,0.0,47,55,44,59,39,44
33756,2101,R,472,0.025423728813559324,0.1906779661016949,0.059322033898305086,0.1652542372881356,0.05084745762711865,0.0,50,52,48,49,40,64
33802,2101,R,508,0.03543307086614173,0.2283464566929134,0.06692913385826772,0.1889763779527559,0.027559055118110236,0.003937007874015748,73,41,48,45,36,74
33877,2101,R,249,0.03614457831325301,0.10843373493975904,0.08835341365461848,0.20080321285140562,0.040160642570281124,0.0,66,97,39,54,49,28
34014,2101,R,443,0.029345372460496615,0.12189616252821671,0.04966139954853273,0.20090293453724606,0.02708803611738149,0.0,46,66,43,43,36,78
34150,2101,R,530,0.033962264150943396,0.12830188679245283,0.08490566037735849,0.17547169811320754,0.03962264150943396,0.0,38,79,46,60,45,60
34151,2101,R,149,0.006711409395973154,0.1610738255033557,0.06711409395973154,0.16778523489932887,0.026845637583892617,0.0,41,41,33,37,39,35
34211,2101,R,414,0.04589371980676329,0.16908212560386474,0.06038647342995169,0.1956521739130435,0.03140096618357488,0.0,45,48,34,80,24,96
34444,2101,R,90,0.03333333333333333,0.2777777777777778,0.07777777777777778,0.13333333333333333,0.06666666666666667,0.0,71,11,49,52,43,29
34466,2101,R,501,0.03592814371257485,0.16766467065868262,0.1377245508982036,0.14570858283433133,0.029940119760479042,0.0,55,51,55,85,86,38
34623,2101,R,452,0.033185840707964605,0.24778761061946902,0.05530973451327434,0.1836283185840708,0.05752212389380531,0.0022123893805309734,60,37,49,77,47,36
34641,2101,R,491,0.020366598778004074,0.23014256619144602,0.04276985743380855,0.18533604887983707,0.028513238289205704,0.004073319755600814,58,39,46,37,31,89
34682,2101,R,445,0.020224719101123594,0.15280898876404495,0.06292134831460675,0.21123595505617979,0.029213483146067417,0.0,48,72,38,38,40,83
34690,2101,R,533,0.02626641651031895,0.09943714821763602,0.054409005628517824,0.1951219512195122,0.04878048780487805,0.013133208255159476,54,87,59,56,34,81
34708,2101,R,93,0.010752688172043012,0.16129032258064516,0.10752688172043011,0.10752688172043011,0.053763440860215055,0.0,48,45,50,30,48,17
34752,2101,R,525,0.009523809523809525,0.1676190476190476,0.05904761904761905,0.1980952380952381,0.03238095238095238,0.0038095238095238095,43,52,48,47,37,77
34819,2101,R,559,0.04830053667262969,0.2182468694096601,0.11627906976744186,0.14311270125223613,0.03220035778175313,0.0,41,36,49,72,66,69
34848,2101,R,72,0.05555555555555555,0.09722222222222222,0.1527777777777778,0.20833333333333334,0.08333333333333333,0.013888888888888888,50,63,52,104,78,9
34881,2101,R,556,0.03237410071942446,0.21223021582733814,0.10071942446043165,0.1672661870503597,0.04136690647482014,0.0017985611510791368,51,45,49,68,59,89
34928,2101,R,423,0.02127659574468085,0.20803782505910165,0.08037825059101655,0.1773049645390071,0.0425531914893617,0.002364066193853428,43,46,43,45,37,50
35315,2101,R,405,0.027160493827160494,0.18518518518518517,0.08641975308641975,0.21975308641975308,0.04691358024691358,0.007407407407407408,61,53,51,51,52,55
35727,2101,R,520,0.0057692307692307696,0.10192307692307692,0.05,0.21153846153846154,0.04230769230769231,0.0038461538461538464,65,98,51,36,28,72
35828,2101,R,317,0.00946372239747634,0.12618296529968454,0.0694006309148265,0.17350157728706625,0.04416403785488959,0.0,46,61,56,42,39,79
35852,2101,R,391,0.020460358056265986,0.1867007672634271,0.04603580562659847,0.16112531969309463,0.043478260869565216,0.010230179028132993,47,47,53,38,37,77
35904,2101,R,486,0.047325102880658436,0.19547325102880658,0.09670781893004116,0.15637860082304528,0.03292181069958848,0.00205761316872428,51,54,50,51,55,54
35907,2101,R,45,0.0,0.2,0.022222222222222223,0.13333333333333333,0.06666666666666667,0.0,44,35,44,33,33,65
36207,2101,R,365,0.03561643835616438,0.23013698630136986,0.0547945205479452,0.1917808219178082,0.01643835616438356,0.0,47,37,37,64,43,5
36431,2101,R,166,0.006024096385542169,0.13253012048192772,0.04819277108433735,0.19879518072289157,0.030120481927710843,0.0,43,50,35,43,36,9
36525,2101,R,378,0.010582010582010581,0.14285714285714285,0.09523809523809523,0.1693121693121693,0.04497354497354497,0.0026455026455026454,48,68,41,57,47,66
36566,2101,R,205,0.01951219512195122,0.16097560975609757,0.07804878048780488,0.14634146341463414,0.03414634146341464,0.00975609756097561,38,55,48,50,56,72
36569,2101,R,77,0.012987012987012988,0.22077922077922077,0.09090909090909091,0.15584415584415584,0.012987012987012988,0.0,55,64,51,42,50,72
36579,2101,R,499,0.03406813627254509,0.1523046092184369,0.0841683366733467,0.1843687374749499,0.03206412825651302,0.018036072144288578,52,56,62,46,52,89
36588,2101,R,495,0.044444444444444446,0.2585858585858586,0.09090909090909091,0.1393939393939394,0.03636363636363636,0.00404040404040404,71,28,41,87,42,35
36614,2101,R,177,0.011299435028248588,0.1694915254237288,0.03954802259887006,0.22033898305084745,0.05084745762711865,0.0,81,67,35,39,48,55
36735,2101,R,36,0.08333333333333333,0.16666666666666666,0.05555555555555555,0.08333333333333333,0.0,0.0,36,37,46,44,37,95
36796,2101,R,374,0.026737967914438502,0.22727272727272727,0.0748663101604278,0.18983957219251338,0.0374331550802139,0.00267379679144385,48,58,49,47,55,93
36824,2101,R,491,0.048879837067209775,0.3095723014256619,0.08961303462321792,0.1120162932790224,0.012219959266802444,0.0,58,14,36,78,63,31
36879,2101,R,513,0.03508771929824561,0.19298245614035087,0.0682261208576998,0.1871345029239766,0.04093567251461988,0.005847953216374269,39,49,70,52,34,107
36902,2101,R,354,0.05084745762711865,0.13559322033898305,0.07344632768361582,0.1977401129943503,0.031073446327683617,0.005649717514124294,50,64,63,59,63,99
37029,2101,R,134,0.03731343283582089,0.13432835820895522,0.04477611940298507,0.17164179104477612,0.05970149253731343,0.0,55,72,50,50,43,70
37068,2101,R,411,0.0340632603406326,0.1678832116788321,0.08759124087591241,0.15328467153284672,0.043795620437956206,0.004866180048661801,45,45,69,55,42,80
37135,2101,R,520,0.04230769230769231,0.18653846153846154,0.07307692307692308,0.1346153846153846,0.04230769230769231,0.007692307692307693,54,68,48,60,50,80
37140,2101,R,403,0.02729528535980149,0.17121588089330025,0.06947890818858561,0.19851116625310175,0.02729528535980149,0.0,50,47,23,33,42,19
37147,2101,R,312,0.02564102564102564,0.1858974358974359,0.0673076923076923,0.21794871794871795,0.038461538461538464,0.0,45,56,47,54,55,73
37342,2101,R,182,0.02197802197802198,0.21428571428571427,0.04945054945054945,0.16483516483516483,0.03296703296703297,0.005494505494505495,43,51,32,38,31,72
37749,2101,R,190,0.015789473684210527,0.14736842105263157,0.07368421052631578,0.20526315789473684,0.02631578947368421,0.0,61,57,38,28,53,58
37811,2101,R,169,0.04142011834319527,0.22485207100591717,0.08284023668639054,0.13609467455621302,0.047337278106508875,0.011834319526627219,50,21,98,70,54,91
37883,2101,R,140,0.04285714285714286,0.15714285714285714,0.14285714285714285,0.17142857142857143,0.04285714285714286,0.0,46,37,34,54,48,52
38167,2101,R,495,0.04040404040404041,0.22828282828282828,0.07878787878787878,0.16161616161616163,0.03232323232323232,0.0,52,31,44,70,44,60
38170,2101,R,427,0.01639344262295082,0.09836065573770492,0.0702576112412178,0.20843091334894615,0.0468384074941452,0.0,58,88,48,37,45,79
38538,2101,R,422,0.026066350710900472,0.14454976303317535,0.08530805687203792,0.16824644549763032,0.026066350710900472,0.0,50,65,43,65,52,14
38542,2101,R,209,0.03349282296650718,0.14354066985645933,0.05263157894736842,0.18181818181818182,0.028708133971291867,0.0,52,55,37,48,45,30
38610,2101,R,499,0.03807615230460922,0.14829659318637275,0.056112224448897796,0.15831663326653306,0.04008016032064128,0.004008016032064128,45,66,41,74,47,40
38663,2101,R,285,0.031578947368421054,0.14736842105263157,0.07368421052631578,0.19298245614035087,0.02456140350877193,0.0035087719298245615,83,64,26,60,43,42
38828,2101,R,130,0.023076923076923078,0.2230769230769231,0.038461538461538464,0.14615384615384616,0.007692307692307693,0.0,43,39,29,38,17,30
38865,2101,R,398,0.0728643216080402,0.18090452261306533,0.1306532663316583,0.10552763819095477,0.04522613065326633,0.0,39,45,46,93,101,8
38876,2101,R,46,0.0,0.2391304347826087,0.043478260869565216,0.17391304347826086,0.0,0.0,51,49,44,46,65,75
38979,2101,R,339,0.02359882005899705,0.14454277286135694,0.10029498525073746,0.20353982300884957,0.032448377581120944,0.0029498525073746312,60,61,36,50,52,42
39058,2101,R,477,0.05241090146750524,0.18238993710691823,0.1069182389937107,0.15513626834381553,0.03773584905660377,0.006289308176100629,62,50,48,59,51,89
39100,2101,R,530,0.022641509433962263,0.15471698113207547,0.1320754716981132,0.16226415094339622,0.05471698113207547,0.0,53,50,55,49,82,29
39162,2101,R,140,0.0,0.09285714285714286,0.07857142857142857,0.21428571428571427,0.07142857142857142,0.0,67,94,58,1,51,89
39230,2101,R,450,0.044444444444444446,0.18222222222222223,0.06888888888888889,0.2111111111111111,0.022222222222222223,0.008888888888888889,67,56,53,71,43,91
39405,2101,R,181,0.022099447513812154,0.1878453038674033,0.027624309392265192,0.19337016574585636,0.022099447513812154,0.0055248618784530384,65,50,45,45,33,72
39416,2101,R,38,0.0,0.21052631578947367,0.10526315789473684,0.23684210526315788,0.02631578947368421,0.0,66,59,48,37,84,54
39539,2101,R,470,0.036170212765957444,0.19787234042553192,0.11702127659574468,0.125531914893617,0.027659574468085105,0.0,54,43,48,52,73,99
39587,2101,R,504,0.027777777777777776,0.1488095238095238,0.07142857142857142,0.23412698412698413,0.041666666666666664,0.005952380952380952,83,63,47,53,37,81
39596,2101,R,466,0.034334763948497854,0.1630901287553648,0.04721030042918455,0.1888412017167382,0.04291845493562232,0.004291845493562232,56,61,43,43,34,77
39691,2101,R,530,0.06981132075471698,0.1471698113207547,0.0830188679245283,0.2037735849056604,0.04716981132075472,0.0018867924528301887,83,64,66,63,39,37
39772,2101,R,206,0.038834951456310676,0.1553398058252427,0.06310679611650485,0.16019417475728157,0.024271844660194174,0.0048543689320388345,39,63,48,61,72,61
39905,2101,R,543,0.04419889502762431,0.13812154696132597,0.10497237569060773,0.1841620626151013,0.03130755064456722,0.007366482504604052,62,58,30,80,61,2
39940,2101,R,376,0.015957446808510637,0.13829787234042554,0.047872340425531915,0.17287234042553193,0.06382978723404255,0.0026595744680851063,35,85,38,37,29,79
39957,2101,R,400,0.025,0.2,0.05,0.1725,0.04,0.005,46,47,48,34,39,45
39974,2101,R,541,0.04436229205175601,0.17375231053604437,0.07763401109057301,0.20147874306839186,0.03512014787430684,0.0036968576709796672,50,73,45,70,39,76
39979,2101,R,515,0.019417475728155338,0.13980582524271845,0.06019417475728155,0.1786407766990291,0.05242718446601942,0.0,43,67,42,54,38,15
40120,2101,R,285,0.021052631578947368,0.17894736842105263,0.042105263157894736,0.19649122807017544,0.031578947368421054,0.0,44,66,32,29,36,11
40134,2101,R,337,0.02373887240356083,0.11869436201780416,0.050445103857566766,0.21068249258160238,0.04747774480712166,0.002967359050445104,52,82,53,47,34,48
40138,2101,R,278,0.03597122302158273,0.17625899280575538,0.07913669064748201,0.14028776978417265,0.04316546762589928,0.0,33,39,55,51,59,36
40180,2101,R,512,0.03125,0.1796875,0.083984375,0.15234375,0.046875,0.001953125,60,50,71,60,60,82
40306,2101,R,112,0.026785714285714284,0.15178571428571427,0.0625,0.16071428571428573,0.017857142857142856,0.0,50,53,37,51,36,47
40311,2101,R,309,0.042071197411003236,0.2168284789644013,0.08090614886731391,0.13268608414239483,0.038834951456310676,0.003236245954692557,36,42,66,48,51,72
